Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day
20,1911559.1,0,74.6,3.647,214.7382432,7.28,2012,7,27
20,2094515.71,0,74.73,3.654,214.7433514,7.28,2012,3,8
20,2144245.39,0,75.4,3.722,214.7484595,7.28,2012,10,8
20,2045061.22,0,69.57,3.807,214.825578,7.28,2012,8,17
20,2005341.43,0,68.27,3.834,214.9567044,7.28,2012,8,24
20,2062481.56,0,72.66,3.867,215.0878309,7.28,2012,8,31
20,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,7,9
20,2047949.98,0,64.84,3.948,215.3583757,7.28,2012,9,14
20,2028587.24,0,60.94,4.038,215.5475459,7.28,2012,9,21
20,2008350.58,0,58.65,3.997,215.7367162,7.28,2012,9,28
20,2246411.89,0,60.77,3.985,215.9258865,7.293,2012,5,10
20,2162951.36,0,47.2,4,216.1150568,7.293,2012,12,10
20,1999363.49,0,56.26,3.969,216.1464699,7.293,2012,10,19
20,2031650.55,0,60.04,3.882,216.1515902,7.293,2012,10,26
21,798593.88,0,39.05,2.572,210.7526053,8.324,2010,5,2
21,809321.44,1,37.77,2.548,210.8979935,8.324,2010,12,2
21,867283.25,0,39.75,2.514,210.9451605,8.324,2010,2,19
21,749597.24,0,45.31,2.561,210.9759573,8.324,2010,2,26
21,747444.32,0,48.61,2.625,211.0067542,8.324,2010,5,3
21,712312.89,0,57.1,2.667,211.037551,8.324,2010,12,3
21,727070,0,54.68,2.72,210.8733316,8.324,2010,3,19
21,686497.53,0,51.66,2.732,210.6766095,8.324,2010,3,26
21,753664.12,0,64.12,2.719,210.4798874,8.2,2010,2,4
21,751181.4,0,65.74,2.77,210.2831653,8.2,2010,9,4
21,716026.51,0,67.87,2.808,210.1495463,8.2,2010,4,16
21,718780.59,0,64.21,2.795,210.1000648,8.2,2010,4,23
21,680532.69,0,66.93,2.78,210.0505833,8.2,2010,4,30
21,744969.42,0,70.87,2.835,210.0011018,8.2,2010,7,5
21,723559.88,0,73.08,2.854,209.9984585,8.2,2010,5,14
21,753361.72,0,74.24,2.826,210.2768443,8.2,2010,5,21
21,755214.26,0,80.94,2.759,210.5552301,8.2,2010,5,28
21,806012.48,0,82.68,2.705,210.833616,8.2,2010,4,6
21,784305.55,0,83.51,2.668,211.1120018,8.2,2010,11,6
21,785104.29,0,86.18,2.637,211.1096543,8.2,2010,6,18
21,769848.75,0,87.01,2.653,210.9950134,8.2,2010,6,25
21,711470.8,0,82.29,2.669,210.8803726,8.099,2010,2,7
21,714677.47,0,81.67,2.642,210.7657317,8.099,2010,9,7
21,755098.41,0,85.61,2.623,210.7577954,8.099,2010,7,16
21,765823.48,0,87.17,2.608,210.8921319,8.099,2010,7,23
21,715876.27,0,83.59,2.64,211.0264684,8.099,2010,7,30
21,739279.19,0,90.3,2.627,211.1608049,8.099,2010,6,8
21,793589.18,0,89.65,2.692,211.2951413,8.099,2010,8,13
21,848873.28,0,89.58,2.664,211.2596586,8.099,2010,8,20
21,855882.57,0,86.2,2.619,211.2241759,8.099,2010,8,27
21,727772.8,0,82.57,2.577,211.1886931,8.099,2010,3,9
21,674055.81,1,79.3,2.565,211.1532104,8.099,2010,10,9
21,684340.86,0,83.03,2.582,211.1806415,8.099,2010,9,17
21,671688.06,0,80.79,2.624,211.2552578,8.099,2010,9,24
21,677158.39,0,70.28,2.603,211.3298742,8.163,2010,1,10
21,680579.49,0,65.76,2.633,211.4044906,8.163,2010,8,10
21,693412.05,0,68.61,2.72,211.4713286,8.163,2010,10,15
21,710668.45,0,70.72,2.725,211.5187208,8.163,2010,10,22
21,731756.65,0,67.51,2.716,211.5661131,8.163,2010,10,29
21,719888.76,0,58.71,2.689,211.6135053,8.163,2010,5,11
21,735796.38,0,60.95,2.728,211.6608975,8.163,2010,12,11
21,756288.89,0,51.71,2.771,211.5470304,8.163,2010,11,19
21,1245628.61,1,62.96,2.735,211.4062867,8.163,2010,11,26
21,829210.73,0,50.43,2.708,211.265543,8.163,2010,3,12
21,943891.64,0,46.35,2.843,211.1247993,8.163,2010,10,12
21,1147556.83,0,48.63,2.869,211.0645458,8.163,2010,12,17
21,1587257.78,0,51.29,2.886,211.0646599,8.163,2010,12,24
21,672903.23,1,47.19,2.943,211.064774,8.163,2010,12,31
21,629152.06,0,44.24,2.976,211.0648881,8.028,2011,7,1
21,650789.13,0,34.14,2.983,211.1176713,8.028,2011,1,14
21,663941.73,0,42.72,3.016,211.4864691,8.028,2011,1,21
21,649878.29,0,44.04,3.01,211.8552668,8.028,2011,1,28
21,596218.24,0,36.33,2.989,212.2240646,8.028,2011,4,2
21,771908.51,1,34.61,3.022,212.5928624,8.028,2011,11,2
21,884701.92,0,59.87,3.045,212.9033115,8.028,2011,2,18
21,768313.85,0,61.27,3.065,213.190421,8.028,2011,2,25
21,796277.72,0,59.52,3.288,213.4775305,8.028,2011,4,3
21,763479.9,0,54.69,3.459,213.7646401,8.028,2011,11,3
21,793569,0,63.26,3.488,214.0156238,8.028,2011,3,18
21,753711.32,0,70.33,3.473,214.2521573,8.028,2011,3,25
21,732056.37,0,56.36,3.524,214.4886908,7.931,2011,1,4
21,744782.89,0,68.62,3.622,214.7252242,7.931,2011,8,4
21,768390.05,0,71.01,3.743,214.9420631,7.931,2011,4,15
21,801302.01,0,70.79,3.807,215.1096657,7.931,2011,4,22
21,783250.75,0,70.19,3.81,215.2772683,7.931,2011,4,29
21,718898.33,0,61.87,3.906,215.4448709,7.931,2011,6,5
21,754236.7,0,75.04,3.899,215.6124735,7.931,2011,5,13
21,744836.56,0,68.36,3.907,215.3834778,7.931,2011,5,20
21,744389.81,0,76.86,3.786,215.1544822,7.931,2011,5,27
21,773878.58,0,83.82,3.699,214.9254865,7.931,2011,3,6
21,794397.89,0,84.71,3.648,214.6964908,7.931,2011,10,6
21,823220.43,0,87.54,3.637,214.6513538,7.931,2011,6,17
21,771298.98,0,85.72,3.594,214.7441108,7.931,2011,6,24
21,784639.12,0,87.57,3.524,214.8368678,7.852,2011,1,7
21,734099.4,0,89.16,3.48,214.9296249,7.852,2011,8,7
21,728311.15,0,91.05,3.575,215.0134426,7.852,2011,7,15
21,784490.67,0,90.27,3.651,215.0749122,7.852,2011,7,22
21,751167.12,0,91.56,3.682,215.1363819,7.852,2011,7,29
21,783614.89,0,94.22,3.684,215.1978515,7.852,2011,5,8
21,776933.37,0,92.32,3.638,215.2593211,7.852,2011,12,8
21,855546.5,0,90.11,3.554,215.3229307,7.852,2011,8,19
21,821127.53,0,92.07,3.523,215.386897,7.852,2011,8,26
21,705557.8,0,91.94,3.533,215.4508632,7.852,2011,2,9
21,653989.65,1,78.87,3.546,215.5148295,7.852,2011,9,9
21,653525.84,0,80.62,3.526,215.6944378,7.852,2011,9,16
21,681913.29,0,75.68,3.467,216.0282356,7.852,2011,9,23
21,651970.48,0,78.91,3.355,216.3620333,7.852,2011,9,30
21,663452.46,0,71.64,3.285,216.6958311,7.441,2011,7,10
21,671379.44,0,69.79,3.274,217.0048261,7.441,2011,10,14
21,729036.06,0,65.16,3.353,217.1650042,7.441,2011,10,21
21,738812,0,65.46,3.372,217.3251824,7.441,2011,10,28
21,767358.37,0,56.01,3.332,217.4853605,7.441,2011,4,11
21,757369.87,0,59.8,3.297,217.6455387,7.441,2011,11,11
21,737014.09,0,61.9,3.308,217.8670218,7.441,2011,11,18
21,1219263.4,1,56.43,3.236,218.1130269,7.441,2011,11,25
21,793184.25,0,48.72,3.172,218.3590319,7.441,2011,2,12
21,897747.13,0,41.44,3.158,218.605037,7.441,2011,9,12
21,1027584.51,0,50.56,3.159,218.8217928,7.441,2011,12,16
21,1384552.17,0,46.54,3.112,218.9995495,7.441,2011,12,23
21,804362.36,1,45.16,3.129,219.1773063,7.441,2011,12,30
21,640181.86,0,48.1,3.157,219.355063,7.057,2012,6,1
21,631181.25,0,45,3.261,219.5328198,7.057,2012,1,13
21,651178.2,0,52.21,3.268,219.6258417,7.057,2012,1,20
21,611258.71,0,50.79,3.29,219.7188636,7.057,2012,1,27
21,680725.43,0,55.83,3.36,219.8118854,7.057,2012,3,2
21,770652.79,1,46.52,3.409,219.9049073,7.057,2012,10,2
21,834663.52,0,45.03,3.51,220.0651993,7.057,2012,2,17
21,747099.07,0,54.81,3.555,220.275944,7.057,2012,2,24
21,764385.4,0,59.3,3.63,220.4866886,7.057,2012,2,3
21,755084.4,0,57.16,3.669,220.6974332,7.057,2012,9,3
21,767338.32,0,63.39,3.734,220.8498468,7.057,2012,3,16
21,729759.97,0,62.96,3.787,220.9244858,7.057,2012,3,23
21,724798.76,0,67.87,3.845,220.9991248,7.057,2012,3,30
21,761956.58,0,69.02,3.891,221.0737638,6.891,2012,6,4
21,769319.04,0,69.03,3.891,221.1484028,6.891,2012,4,13
21,734858.91,0,66.97,3.877,221.2021074,6.891,2012,4,20
21,674829.58,0,69.21,3.814,221.255812,6.891,2012,4,27
21,697645.32,0,77.53,3.749,221.3095166,6.891,2012,4,5
21,649945.54,0,74.14,3.688,221.3632212,6.891,2012,11,5
21,700554.16,0,72.42,3.63,221.380331,6.891,2012,5,18
21,722891.24,0,79.49,3.561,221.3828029,6.891,2012,5,25
21,695439.83,0,79.24,3.501,221.3852748,6.891,2012,1,6
21,707895.72,0,79.47,3.452,221.3877467,6.891,2012,8,6
21,727049.04,0,81.51,3.393,221.4009901,6.891,2012,6,15
21,735870,0,81.78,3.346,221.4411622,6.891,2012,6,22
21,716341.39,0,88.05,3.286,221.4813343,6.891,2012,6,29
21,693013.59,0,85.26,3.227,221.5215064,6.565,2012,6,7
21,668132.36,0,82.51,3.256,221.5616784,6.565,2012,7,13
21,691200.33,0,84.25,3.311,221.5701123,6.565,2012,7,20
21,677789.14,0,88.09,3.407,221.5785461,6.565,2012,7,27
21,693785.85,0,91.57,3.417,221.5869799,6.565,2012,3,8
21,700272.01,0,89.57,3.494,221.5954138,6.565,2012,10,8
21,751963.81,0,85.55,3.571,221.6751459,6.565,2012,8,17
21,802003.61,0,77.72,3.62,221.8083518,6.565,2012,8,24
21,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,31
21,642827.29,1,88.4,3.73,222.0747635,6.565,2012,7,9
21,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,14
21,667151.46,0,71.54,3.721,222.4169362,6.565,2012,9,21
21,647097.65,0,80.38,3.666,222.6164329,6.565,2012,9,28
21,651768.91,0,70.28,3.617,222.8159296,6.17,2012,5,10
21,653043.44,0,61.53,3.601,223.0154263,6.17,2012,12,10
21,641368.14,0,68.52,3.594,223.0598077,6.17,2012,10,19
21,675202.87,0,70.5,3.506,223.0783366,6.17,2012,10,26
22,1033017.37,0,24.36,2.788,135.3524608,8.283,2010,5,2
22,1022571.25,1,28.14,2.771,135.4113076,8.283,2010,12,2
22,988467.61,0,31.96,2.747,135.4657781,8.283,2010,2,19
22,899761.48,0,35.98,2.753,135.5195191,8.283,2010,2,26
22,1009201.24,0,36.82,2.766,135.5732602,8.283,2010,5,3
22,967187.37,0,43.43,2.805,135.6270013,8.283,2010,12,3
22,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,19
22,1012075.12,0,48.56,2.831,135.7073618,8.283,2010,3,26
22,1177340.99,0,44.96,2.826,135.7464988,8.348,2010,2,4
22,1033171.07,0,57.06,2.849,135.7856359,8.348,2010,9,4
22,1000968.67,0,51.14,2.885,135.82725,8.348,2010,4,16
22,969594.47,0,51.04,2.895,135.8721667,8.348,2010,4,23
22,977683.06,0,50.96,2.935,135.9170833,8.348,2010,4,30
22,1052973.28,0,63.81,2.981,135.962,8.348,2010,7,5
22,973585.33,0,50.99,2.983,136.010394,8.348,2010,5,14
22,979977.89,0,59.99,2.961,136.0796521,8.348,2010,5,21
22,1103740.4,0,65.64,2.906,136.1489101,8.348,2010,5,28
22,1095539.13,0,69.49,2.857,136.2181682,8.348,2010,4,6
22,1061196.47,0,65.01,2.83,136.2874263,8.348,2010,11,6
22,1052895.25,0,67.13,2.805,136.3243393,8.348,2010,6,18
22,1095020.33,0,74.37,2.81,136.3483143,8.348,2010,6,25
22,1120259.71,0,72.88,2.815,136.3722893,8.433,2010,2,7
22,1092654.26,0,79.22,2.806,136.3962643,8.433,2010,9,7
22,988392.99,0,76.3,2.796,136.4179827,8.433,2010,7,16
22,974123.2,0,76.91,2.784,136.4366924,8.433,2010,7,23
22,970773.64,0,76.35,2.792,136.4554021,8.433,2010,7,30
22,1010326.14,0,74.37,2.792,136.4741118,8.433,2010,6,8
22,993097.43,0,74.75,2.81,136.4928214,8.433,2010,8,13
22,1017045.44,0,73.21,2.796,136.5249182,8.433,2010,8,20
22,1081420.96,0,68.99,2.77,136.557015,8.433,2010,8,27
22,1074535.88,0,75.85,2.735,136.5891118,8.433,2010,3,9
22,924174.4,1,68.6,2.717,136.6212085,8.433,2010,10,9
22,918285.97,0,62.49,2.716,136.6338071,8.433,2010,9,17
22,902779.25,0,65.14,2.718,136.6317821,8.433,2010,9,24
22,905987.17,0,69.31,2.717,136.6297571,8.572,2010,1,10
22,1015051.62,0,56.32,2.776,136.6277321,8.572,2010,8,10
22,954401.46,0,55.23,2.878,136.6401935,8.572,2010,10,15
22,960998.52,0,50.24,2.919,136.688871,8.572,2010,10,22
22,1025766.27,0,57.73,2.938,136.7375484,8.572,2010,10,29
22,1006888.16,0,44.34,2.938,136.7862258,8.572,2010,5,11
22,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,12,11
22,985896.44,0,48.62,3.03,136.7715714,8.572,2010,11,19
22,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,11,26
22,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,3,12
22,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,10,12
22,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,17
22,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,24
22,774262.28,1,28.49,3.177,136.665265,8.572,2010,12,31
22,873954.7,0,32.56,3.193,136.7332569,8.458,2011,7,1
22,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,14
22,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,21
22,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,28
22,946060.98,0,26.39,3.24,137.0542431,8.458,2011,4,2
22,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,11,2
22,975964.86,0,35.34,3.263,137.2511849,8.458,2011,2,18
22,911245.43,0,30.23,3.281,137.3764439,8.458,2011,2,25
22,997353.15,0,33.52,3.437,137.5017028,8.458,2011,4,3
22,944587.23,0,41.42,3.6,137.6269617,8.458,2011,11,3
22,926427.12,0,43.38,3.634,137.7398929,8.458,2011,3,18
22,933528.39,0,38.77,3.624,137.8478929,8.458,2011,3,25
22,951588.37,0,36.04,3.638,137.9558929,8.252,2011,1,4
22,969046.69,0,44.42,3.72,138.0638929,8.252,2011,8,4
22,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15
22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,22
22,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,29
22,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,6,5
22,1001558.74,0,57.71,4.095,138.4959286,8.252,2011,5,13
22,970307.83,0,58.56,4.101,138.587106,8.252,2011,5,20
22,1021568.34,0,62.59,4.034,138.6782834,8.252,2011,5,27
22,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,3,6
22,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,10,6
22,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,17
22,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,24
22,1077491.68,0,70.8,3.815,139.36375,8.023,2011,1,7
22,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,8,7
22,961953.57,0,75.2,3.827,139.7006325,8.023,2011,7,15
22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,22
22,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,29
22,983232.96,0,75.33,3.903,139.9896486,8.023,2011,5,8
22,991779.2,0,74.69,3.88,140.0859873,8.023,2011,12,8
22,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,19
22,1181815.31,0,72.22,3.796,140.1629528,8.023,2011,8,26
22,912762.76,0,69.16,3.784,140.196985,8.023,2011,2,9
22,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,9
22,937420.65,0,68.08,3.809,140.2735,8.023,2011,9,16
22,899834.75,0,62.36,3.758,140.32725,8.023,2011,9,23
22,953314.16,0,69.78,3.684,140.381,8.023,2011,9,30
22,993436.67,0,56.44,3.633,140.43475,7.706,2011,7,10
22,944337.32,0,62.63,3.583,140.4784194,7.706,2011,10,14
22,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,21
22,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,28
22,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,4,11
22,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,11
22,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,18
22,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,11,25
22,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,2,12
22,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,9,12
22,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,12,16
22,1863195.68,0,39.83,3.413,140.528765,7.706,2011,12,23
22,982661.14,1,36.28,3.402,140.5874505,7.706,2011,12,30
22,895358.2,0,34.61,3.439,140.6461359,7.503,2012,6,1
22,855437.57,0,39,3.523,140.7048214,7.503,2012,1,13
22,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,20
22,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,27
22,958487.75,0,40.58,3.633,141.0161924,7.503,2012,3,2
22,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,10,2
22,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,2,17
22,912958.95,0,39,3.751,141.3007857,7.503,2012,2,24
22,974866.65,0,37.47,3.827,141.3875357,7.503,2012,2,3
22,991127.01,0,41.72,3.876,141.4742857,7.503,2012,9,3
22,966780.01,0,46.06,3.867,141.55478,7.503,2012,3,16
22,992774.4,0,54.68,3.889,141.6269332,7.503,2012,3,23
22,965769.93,0,46.4,3.921,141.6990864,7.503,2012,3,30
22,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,6,4
22,939118.24,0,49.89,4.025,141.8433929,7.671,2012,4,13
22,1000342.87,0,58.81,4.046,141.9015262,7.671,2012,4,20
22,922539.94,0,51.42,4.023,141.9596595,7.671,2012,4,27
22,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,4,5
22,997868.63,0,56.72,3.947,142.0759262,7.671,2012,11,5
22,986612.02,0,61.9,3.899,142.0970115,7.671,2012,5,18
22,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,5,25
22,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,1,6
22,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,8,6
22,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,6,15
22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,6,22
22,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,6,29
22,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,6,7
22,971361.38,0,75.81,3.561,142.2548214,7.753,2012,7,13
22,991969.37,0,76.57,3.61,142.2337569,7.753,2012,7,20
22,925731.21,0,73.52,3.701,142.2126924,7.753,2012,7,27
22,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,3,8
22,973812.79,0,76.74,3.772,142.1705634,7.753,2012,10,8
22,981273.26,0,74.92,3.84,142.2157385,7.753,2012,8,17
22,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,24
22,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,31
22,996628.8,1,73.3,3.921,142.500303,7.753,2012,7,9
22,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,14
22,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,21
22,976479.51,0,62.17,4.018,142.76575,7.753,2012,9,28
22,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,5,10
22,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,12,10
22,978027.95,0,55.28,4,142.8633629,7.543,2012,10,19
22,1094422.69,0,57.58,3.917,142.7624113,7.543,2012,10,26
23,1364721.58,0,15.25,2.788,131.5279032,5.892,2010,5,2
23,1380892.08,1,18.75,2.771,131.5866129,5.892,2010,12,2
23,1319588.04,0,26.7,2.747,131.637,5.892,2010,2,19
23,1198709.65,0,32.68,2.753,131.686,5.892,2010,2,26
23,1311175.93,0,33.15,2.766,131.735,5.892,2010,5,3
23,1408082.96,0,36.07,2.805,131.784,5.892,2010,12,3
23,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,19
23,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,26
23,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,2,4
23,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,9,4
23,1288823.72,0,44.25,2.885,131.9809,5.435,2010,4,16
23,1315023.08,0,46.4,2.895,132.0226667,5.435,2010,4,23
23,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,4,30
23,1365552.28,0,61.04,2.981,132.1062,5.435,2010,7,5
23,1303055.09,0,45.33,2.983,132.152129,5.435,2010,5,14
23,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,5,21
23,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,5,28
23,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,4,6
23,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,11,6
23,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,6,18
23,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25
23,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,2,7
23,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,9,7
23,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,7,16
23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,7,23
23,1319773.55,0,69.71,2.792,132.5983871,5.326,2010,7,30
23,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,6,8
23,1346345.97,0,67.43,2.81,132.63,5.326,2010,8,13
23,1439901.05,0,68.65,2.796,132.6616129,5.326,2010,8,20
23,1584623.36,0,63.25,2.77,132.6932258,5.326,2010,8,27
23,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,3,9
23,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,10,9
23,1159132.58,0,55.3,2.716,132.7670667,5.326,2010,9,17
23,1099055.65,0,57.75,2.718,132.7619333,5.326,2010,9,24
23,1129909.44,0,62.07,2.717,132.7568,5.287,2010,1,10
23,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,8,10
23,1119809.71,0,45.55,2.878,132.7633548,5.287,2010,10,15
23,1147503.92,0,43.19,2.919,132.8170968,5.287,2010,10,22
23,1112871.23,0,48.68,2.938,132.8708387,5.287,2010,10,29
23,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,5,11
23,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,12,11
23,1314994.32,0,41.66,3.03,132.9172,5.287,2010,11,19
23,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,11,26
23,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,3,12
23,1872365.99,0,20.12,3.132,132.6764,5.287,2010,10,12
23,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,17
23,2734277.1,0,22.96,3.15,132.7477419,5.287,2010,12,24
23,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,31
23,1122034.48,0,27.81,3.193,132.8823226,5.114,2011,7,1
23,1016756.1,0,18.2,3.215,132.9510645,5.114,2011,1,14
23,1110706.06,0,15.58,3.232,133.0285161,5.114,2011,1,21
23,1083657.61,0,10.91,3.243,133.1059677,5.114,2011,1,28
23,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,4,2
23,1249786.4,1,21.52,3.255,133.260871,5.114,2011,11,2
23,1369971.57,0,26.6,3.263,133.3701429,5.114,2011,2,18
23,1206917.2,0,17,3.281,133.4921429,5.114,2011,2,25
23,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,4,3
23,1042043.55,0,29.36,3.6,133.7361429,5.114,2011,11,3
23,1203682.62,0,37.28,3.634,133.8492258,5.114,2011,3,18
23,1148624.83,0,29.11,3.624,133.9587419,5.114,2011,3,25
23,1182694.95,0,29.44,3.638,134.0682581,4.781,2011,1,4
23,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,8,4
23,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,4,15
23,1447301.24,0,39.62,3.919,134.3571,4.781,2011,4,22
23,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,4,29
23,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,6,5
23,1254914.87,0,55.12,4.095,134.593,4.781,2011,5,13
23,1337617.55,0,56.67,4.101,134.6803871,4.781,2011,5,20
23,1361945.18,0,63.27,4.034,134.7677742,4.781,2011,5,27
23,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,3,6
23,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,10,6
23,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,6,17
23,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,6,24
23,1492507.44,0,65.65,3.815,135.4468,4.584,2011,1,7
23,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,8,7
23,1360520.56,0,69.8,3.827,135.7837419,4.584,2011,7,15
23,1362144,0,76.74,3.882,135.8738387,4.584,2011,7,22
23,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,7,29
23,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,5,8
23,1380952.05,0,69.86,3.88,136.144129,4.584,2011,12,8
23,1453416.53,0,67.09,3.82,136.183129,4.584,2011,8,19
23,1637266.29,0,67.04,3.796,136.2136129,4.584,2011,8,26
23,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,2,9
23,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,9,9
23,1253329.17,0,60.52,3.809,136.3145,4.584,2011,9,16
23,1289082.81,0,57.14,3.758,136.367,4.584,2011,9,23
23,1275597.85,0,64.76,3.684,136.4195,4.584,2011,9,30
23,1463501.99,0,49,3.633,136.472,4.42,2011,7,10
23,1257778.34,0,56.79,3.583,136.5150968,4.42,2011,10,14
23,1441032.59,0,52.12,3.618,136.5017742,4.42,2011,10,21
23,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,10,28
23,1428436.33,0,39.18,3.586,136.475129,4.42,2011,4,11
23,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,11,11
23,1345631.96,0,45.48,3.571,136.4666667,4.42,2011,11,18
23,2057059.53,1,35.23,3.536,136.4788,4.42,2011,11,25
23,1552886.59,0,43.6,3.501,136.4909333,4.42,2011,2,12
23,1841173.6,0,36.4,3.47,136.5030667,4.42,2011,9,12
23,2173621.2,0,32.99,3.445,136.5335161,4.42,2011,12,16
23,2587953.32,0,27.8,3.413,136.5883871,4.42,2011,12,23
23,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,12,30
23,1150662.55,0,24.29,3.439,136.698129,4.261,2012,6,1
23,1031451.35,0,28.49,3.523,136.753,4.261,2012,1,13
23,1146992.13,0,15.33,3.542,136.8564194,4.261,2012,1,20
23,1037476.38,0,25.71,3.568,136.9598387,4.261,2012,1,27
23,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,3,2
23,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,10,2
23,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,2,17
